node_name,count,patient_list,DDTRequestTime,KSRequestTime,KSTimeCommunication,KSTimeExec,TaggingTimeCommunication,TaggingTimeExec,medco-connector-DDT,medco-connector-i2b2-PDO,medco-connector-i2b2-PSM,medco-connector-local-agg,medco-connector-local-patient-list-masking,medco-connector-overall,medco-connector-unlynx-key-switch-count,medco-connector-unlynx-key-switch-patient-list
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],28,28,23,0,17,4,30,76,2953,0,7,3109,10,30
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],34,25,21,0,20,5,36,73,2812,0,3,2965,12,26
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],26,29,24,0,17,3,27,73,2946,0,8,3101,12,31
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],27,28,23,0,17,3,28,67,3014,0,8,3161,11,30
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],30,28,23,0,18,6,31,66,2809,0,8,2958,12,30
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],28,27,22,0,19,3,29,118,2872,0,7,3069,10,28
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],27,28,23,0,18,4,28,66,2879,0,8,3025,11,30
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],31,29,24,0,19,6,32,56,2917,0,8,3060,12,31
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],26,31,24,0,15,6,27,66,2903,0,7,3051,12,33
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],28,28,23,0,17,6,29,66,2890,0,7,3036,11,29
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],30,30,26,0,19,6,31,66,2962,0,7,3114,13,31
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],29,28,24,0,20,4,31,65,2979,0,7,3123,9,29
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],29,29,24,0,18,6,30,65,3230,0,8,3380,11,31
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],27,28,23,0,19,3,28,68,2896,0,6,3041,12,29
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],31,30,25,0,20,6,33,66,2971,0,7,3124,12,31
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],29,29,24,0,17,6,30,64,2839,0,7,2984,11,31
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],27,30,26,0,16,5,28,131,2884,0,7,3096,11,32
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],30,31,26,0,20,4,31,75,3112,0,7,3273,11,33
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],28,31,26,0,19,4,29,63,2969,0,6,3114,11,32
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],27,29,24,0,15,6,28,58,2898,0,7,3037,12,30
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],32,29,24,0,21,6,33,63,2948,0,7,3094,10,30
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],28,21,17,0,16,6,29,66,2984,0,8,3126,12,24
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],27,26,21,0,16,6,29,70,3031,0,8,3179,12,27
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],29,30,24,0,19,5,31,75,3036,0,8,3195,10,32
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],25,29,24,0,16,3,26,62,2835,0,7,2975,11,31
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],31,30,25,0,20,6,32,66,2943,0,8,3097,11,32
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],29,27,23,0,17,6,30,66,2811,0,8,2957,10,29
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],29,31,26,0,18,6,31,57,2839,0,7,2981,12,33
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],25,29,24,0,17,3,26,70,2942,0,8,3092,11,31
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,6,[4088 12062 20036 28010 35984 43958],29,30,25,0,18,5,30,63,3031,0,7,3176,11,32
