node_name,count,patient_list,DDTRequestTime,KSRequestTime,KSTimeCommunication,KSTimeExec,TaggingTimeCommunication,TaggingTimeExec,medco-connector-DDT,medco-connector-i2b2-PDO,medco-connector-i2b2-PSM,medco-connector-local-agg,medco-connector-local-patient-list-masking,medco-connector-overall,medco-connector-unlynx-key-switch-count,medco-connector-unlynx-key-switch-patient-list
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],373,31,26,0,262,90,382,55,23569,0,8,24059,11,32
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],368,35,29,0,256,90,376,60,23707,0,7,24202,12,36
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],391,32,27,0,278,91,399,77,23553,0,9,24089,12,34
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],386,27,22,0,275,91,395,61,23736,0,9,24245,12,29
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],362,29,24,0,253,90,371,59,23915,0,4,24393,10,30
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],362,31,26,0,246,96,370,87,23070,0,9,23585,12,33
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],353,32,26,0,244,89,361,60,23368,0,9,23847,12,34
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],377,32,27,0,261,91,385,62,23573,0,8,24077,12,34
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],358,31,27,0,249,92,367,57,23468,0,9,23950,12,33
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],362,35,29,0,252,90,371,58,23723,0,9,24214,12,38
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],361,32,27,0,255,90,369,59,23699,0,7,24185,14,33
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],365,35,30,0,254,91,374,62,23374,0,9,23872,12,37
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],349,32,27,0,241,91,357,81,23634,0,7,24126,11,33
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],368,36,31,0,255,90,376,57,23943,0,9,24438,12,37
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],346,31,26,0,234,90,355,59,23279,0,9,23751,11,33
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],364,34,29,0,255,90,369,59,23440,0,7,23925,11,36
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],361,35,29,0,262,83,368,56,23652,0,9,24137,11,37
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],350,34,29,0,242,91,359,63,23478,0,7,23956,11,35
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],357,32,27,0,257,81,366,69,23510,0,9,24001,11,34
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],360,31,26,0,247,90,369,56,23515,0,9,23998,12,33
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],365,35,29,0,255,90,370,59,23447,0,9,23937,12,37
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],363,28,24,0,250,91,372,57,23492,0,9,23976,12,30
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],366,32,27,0,258,90,372,66,23549,0,5,24040,11,34
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],363,27,23,0,250,92,370,66,23312,0,7,23799,12,29
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],366,33,28,0,256,90,374,64,23459,0,8,23957,13,35
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],375,33,28,0,262,91,384,77,23696,0,9,24215,12,35
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],333,31,26,0,227,87,341,57,22757,0,8,23210,12,32
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],377,35,30,0,266,91,386,71,23389,0,8,23905,12,36
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],353,34,29,0,240,95,362,62,23464,0,7,23945,12,36
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],367,33,28,0,255,91,375,61,23243,0,6,23736,14,34
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],371,33,28,0,260,91,379,66,23515,0,4,24016,15,34
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],361,34,29,0,249,88,371,60,23571,0,8,24062,13,36
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],351,34,29,0,237,92,359,57,23365,0,6,23839,12,35
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],363,35,30,0,252,90,371,55,23511,0,8,23997,12,36
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],375,31,27,0,266,90,383,57,23639,0,8,24137,14,33
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],359,31,26,0,250,91,367,58,23335,0,9,23816,11,32
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],376,32,28,0,267,90,385,61,23513,0,6,24010,10,34
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],364,35,30,0,255,92,373,58,23939,0,8,24430,11,37
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],341,31,27,0,232,91,349,56,23384,0,9,23847,13,33
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],373,35,30,0,262,91,382,59,23455,0,8,23958,14,36
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],358,31,26,0,247,91,367,71,23606,0,9,24101,12,33
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],368,37,32,0,256,90,376,58,23665,0,8,24159,11,39
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],372,30,26,0,261,91,381,60,23898,0,8,24394,12,32
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],360,34,30,0,249,89,368,60,23471,0,6,23956,12,35
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],367,33,27,0,251,97,373,58,23699,0,9,24189,12,35
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],363,36,30,0,252,92,371,56,23580,0,9,24069,12,38
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],370,32,27,0,258,90,378,56,23581,0,8,24071,12,33
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],367,34,29,0,255,90,375,59,23353,1,8,23845,11,36
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],369,30,25,0,254,99,378,59,23451,0,8,23941,10,32
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,7,[1469 9443 17417 25391 33365 41339 48269],362,35,30,0,247,91,369,63,23621,0,9,24116,12,37
