node_name,count,patient_list,DDTRequestTime,KSRequestTime,KSTimeCommunication,KSTimeExec,TaggingTimeCommunication,TaggingTimeExec,medco-connector-DDT,medco-connector-i2b2-PDO,medco-connector-i2b2-PSM,medco-connector-local-agg,medco-connector-local-patient-list-masking,medco-connector-overall,medco-connector-unlynx-key-switch-count,medco-connector-unlynx-key-switch-patient-list
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],53,137,122,0,35,11,55,66,13518,2,41,13838,10,143
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],47,137,120,0,29,9,49,70,13588,2,42,13907,10,143
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],54,133,116,0,31,16,55,84,13371,4,40,13709,12,139
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],67,133,118,0,45,14,68,68,13573,4,40,13906,11,138
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],55,137,119,0,36,13,56,71,13927,4,41,14257,12,143
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],66,133,115,0,44,16,68,68,13323,2,40,13656,12,138
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],66,132,115,0,43,16,68,69,13606,3,41,13939,11,138
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],69,133,116,0,45,16,70,71,13683,2,41,14021,11,139
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],69,133,117,0,43,18,71,73,13366,2,41,13706,11,139
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],79,130,116,0,53,18,81,69,13517,2,41,13860,10,136
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],58,132,115,0,39,11,60,73,13901,2,41,14230,12,137
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],54,124,107,0,33,15,55,68,13399,3,40,13711,11,130
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],67,133,118,0,43,16,69,73,13550,4,40,13888,13,138
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],64,126,112,0,42,15,66,70,13562,3,40,13893,13,136
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],63,133,116,0,37,18,64,82,13168,4,38,13509,12,139
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],64,134,117,0,43,13,66,74,13442,2,39,13777,11,140
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],66,131,116,0,47,12,68,81,13593,4,37,13935,12,137
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],58,134,117,0,34,16,60,81,13371,4,42,13712,12,140
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],61,131,115,0,39,15,63,72,13447,4,40,13776,10,137
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],58,132,116,0,35,16,60,72,13872,3,40,14198,11,137
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],61,130,116,0,38,16,63,77,13162,4,40,13495,10,135
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],65,147,129,0,42,16,67,81,13655,3,39,14012,10,153
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],65,133,116,0,43,15,67,68,13716,3,41,14049,12,139
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],51,134,117,0,31,13,53,95,13407,4,39,13753,12,140
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],62,133,116,0,39,16,64,73,13645,2,40,13977,10,139
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],63,133,119,0,43,14,65,79,14002,2,41,14342,10,139
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],56,133,116,0,33,17,58,83,13215,4,34,13548,12,138
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],67,130,116,0,45,15,69,72,13746,4,41,14081,12,135
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],64,138,120,0,43,15,65,80,13908,3,41,14256,11,144
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],56,134,117,0,36,13,58,79,13659,3,38,13992,11,140
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],64,138,117,0,44,14,66,90,13659,4,40,14016,11,144
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],60,128,114,0,36,17,62,70,13622,3,37,13940,9,133
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],62,130,115,0,38,17,63,70,13543,3,39,13870,12,136
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],59,130,113,0,40,13,61,90,13571,4,35,13911,11,136
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],63,131,114,0,44,12,65,105,13693,4,40,14057,11,137
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],58,126,112,0,41,10,60,71,13664,4,41,13986,12,132
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],58,132,115,0,38,12,59,72,13682,3,40,14009,10,138
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],54,132,114,0,38,9,56,84,13182,3,39,13517,13,137
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],67,134,118,0,44,15,68,71,13582,3,37,13915,12,139
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],57,133,116,0,41,9,59,70,13636,2,39,13958,11,139
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],65,129,114,0,43,15,67,70,13757,4,40,14088,11,135
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],56,140,124,0,40,9,58,79,13503,3,40,13843,11,146
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],67,129,114,0,44,16,68,74,13631,3,41,13965,11,135
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],63,134,120,0,43,12,65,70,13466,3,41,13799,11,140
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],65,136,120,0,42,15,66,71,13649,5,38,13986,12,142
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],66,139,121,0,43,16,68,73,13524,3,41,13867,11,145
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],58,135,118,0,40,11,60,73,13537,4,38,13866,10,141
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],56,124,107,0,38,11,57,70,13519,2,40,13832,11,129
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],56,135,118,0,33,17,57,73,13542,2,40,13867,10,141
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],61,133,117,0,39,14,64,155,13434,4,40,13850,12,139
MEDCO_theone_0_iccluster032.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],68,127,111,0,45,16,70,71,13337,4,41,13671,12,133
MEDCO_theone_1_iccluster035.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],54,135,118,0,38,9,55,82,13384,3,41,13720,11,141
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],64,131,119,0,41,17,65,70,13554,3,41,13882,10,136
MEDCO_theone_2_iccluster039.iccluster.epfl.ch,52,[50 91 142 613 764 1731 4927 5545 8024 8065 8116 8587 8738 9705 12901 13519 15998 16039 16090 16561 16712 17679 20875 21493 23972 24013 24064 24535 24686 25653 28849 29467 31946 31987 32038 32509 32660 33627 36823 37441 39920 39961 40012 40483 40634 41601 44797 45415 47859 47872 48028 49469],61,135,118,0,40,14,62,110,14130,2,40,14500,11,141
